rpk-fakel.ru; 0; Бытовые услуги/Дом/Покупки/Все для офиса/Стройматериалы/Бизнес/Уборка офиса/Квартира и дача
zalika.zalpc.info; 0; 
viposago.ru; 0; Top/Arts/Online_Writing/Comics/Crafts
mehajer710.rozblog.com; 0; 
fragaris.store; 0; Top/Arts/Online_Writing/Comics/Crafts
nicollereuter.carstensachse.de; 0; 
marker.olefirov.ru; 0; Дом/Покупки/Бытовые услуги/Бытовая техника
imsticker.ru; 0; СМИ
hangred.eu; 0; 
forum.romaak.ir; 0; 
podrazdelenie-proekt.ru; 0; Бытовые услуги/Дом/Покупки/Все для офиса/Уборка офиса/Бизнес
columbustravel.ru; 0; Универсальное/Туризм/Отдых/Санатории и пансионаты
columbustravel.ru; 0; Универсальное/Туризм/Отдых/Санатории и пансионаты
jst.studio; 0; Internet/Business_Services/Top/Business/Computers
turboclear.me; 0; 
kanonritual.ru; 0; Ислам/Религия/Язычество/Общество
ud02-329.ud02.udmedia.de; 0; Software/Computers/Top/Hardware/Programming
tvoy.vipdohod.info; 0; Software/Computers/Top/Hardware/Programming
fraser-brown-lcn3.squarespace.com; 0; 
pste.eu; 0; Internet/Top/Business/Adult/Computers/Software
urbangardens.ru; 0; Ландшафтный дизайн/Строительство/Бизнес/Квартира и дача/Дом/Дизайн интерьера
tvshop-pro.com.ua; 0; 
www.boosterkar.ir; 0; 
linkoz.ru; 0; Работа/Реклама/Интернет/Бизнес/Работа для студентов/Hi-Tech/Электронная почта
nooran.com; 0; 
narodstory.biz; 0; 
urbangardens.ru; 0; Ландшафтный дизайн/Строительство/Бизнес/Квартира и дача/Дом/Дизайн интерьера
spb1.hosting.reg.ru; 0; Software/Computers/Top/Hardware/Programming
madbrains.tilda.ws; 0; 
pr.testable.ru; 0; Top/Arts/Online_Writing/Comics/Crafts
endylab.ru; 90; Вакансии и резюме/Работа для IT-специалистов/Работа
endylab.ru; 90; Вакансии и резюме/Работа для IT-специалистов/Работа
s600.by; 0; Японские авто/Продажа автомобилей/Тюнинг/Корейские авто/Авто/Техническое обслуживание
alteit.ru; 0; Интернет/Сети и связь/Телефонная связь/Доступ в интернет/Hi-Tech/Хостинги
webmarka.kz; 10; Интернет/Компьютеры/Hi-Tech
vipdohod.info; 0; Реклама/Культура/Hi-Tech/Интернет/Музыка/Бизнес/Скачать музыку
gerixkrd.bget.ru; 0; 
www.wehosted.nl; 0; 
tmnt2008.github.io; 0; 
semtravel.uz; 0; Все для офиса/Бизнес/Дом/Покупки/Бытовые услуги/Бытовая техника/Уборка офиса
a.demo27.ru; 0; Универсальное/Культура/Hi-Tech/Интернет/Создание сайтов/Мобильная связь/Мобильные приложения
siyanie-chistoty.usluga.me; 0; 
solod.group; 0; Производство и поставки/Алкогольные напитки/Бизнес/Кулинария/Пиво/Дом/Агропром
getlikey.ru; 0; Работа/Интернет/Бизнес/Все для офиса/Работа для студентов/Hi-Tech/Создание сайтов
boxfamily.ru; 0; 
digital1india.blogspot.com; 0; Health/North_America/Marketing_and_Advertising/Top/Business/Regional/Nutrition
trrafic.site; 0; Интернет/Бизнес/Бытовые услуги/Реклама/Дом/Покупки/Реклама в интернете/Hi-Tech/Создание сайтов
lensdelivery.com.ua; 0; Дом/Негосударственные вузы/Энциклопедии/Справки/Семья/Учёба/Высшее образование
zakaznorilsk.ru; 0; Сантехника/Дом/Покупки/Мебель и интерьер/Стройматериалы/Квартира и дача
28.imbirchik.store; 0; Дом/Интернет детям/Справки/Все для праздника/Развлечения для детей/Афиша/Семья
investmarketing.ru; 30; Универсальное/Бизнес/Работа/Деловые услуги
25.imbirchik.store; 0; Дом/Реклама/Производство и поставки/Бизнес/Семья
imbirchik.store; 0; 
axestudio.ru; 0; 
www.developmentsurf.com; 0; Video_Games/Top/Games/Computers/Emulators/Programming
diafan.store; 0; 
doremstroi.ru; 0; Дом/Квартира и дача/Ремонт/Ремонт и отделка/Строительство/Бизнес/Стройматериалы
relifeco.in; 0; News/Top/Regional/Arts/Online_Writing/Europe/Analysis_and_Opinion
uzfifa.ru; 0; 
yab.bazium.com; 0; Software/Computers/Top/Hardware/Programming
acidic.co; 0; Weight_Loss/Top/Health
superhomebusiness.blogspot.com; 0; Internet/Accounting/Top/Business/Telecommunications/Computers
cooker.uz; 0; 
www.velan-pack.com; 0; Зимние виды спорта/Спорт/Сноубординг/Горные лыжи, сноуборд/Экстремальный спорт
suomimagazin.ru; 0; Дом/Покупки/Хозтовары, бытовая химия/Прочее/Мода и красота/Салоны красоты
getlikey.site; 0; Marketing_and_Advertising/Top/Business/Telecommunications
shaposhnikova.000webhostapp.com; 0; Производство и поставки/Косметика/Бизнес/Мода и красота/Предметы потребления/Дом/Оборудование
infosystem.qr.uz; 0; 
ersine.com; 0; Базы данных/Звук/Hi-Tech/Интерфейс/Программы
vinokurov-agro.ru; 0; Video_Games/Top/Games/Computers/Emulators/Programming
xvoits.uz; 0; Литература/Культура/Интернет/Hi-Tech/Литературные издания/Аватары
proda.com.ua; 0; Компьютеры/Мобильная связь/Мобильные телефоны/Аудио-, видео- и фототехника/Дом/Покупки/Планшеты/Hi-Tech
nikolaichik.photo; 0; Фотографы/Фотостудии и агентства/Свадьба/Дом/Культура/Фотография/Семья
polock.info; 10; Отдых/Хобби/Историко-архитектурные музеи/Музеи/Среднее образование/Школьные предметы/Учёба/Культура/Военно-исторические клубы
emam-hosein.com; 0; 
domeino.ru; 0; Интернет/Доступ в интернет/Hi-Tech/Хостинги
www.mehr2020.com; 0; 
slotshub.net; 0; Интернет/Доступ в интернет/Hi-Tech/Хостинги
eliseevaolesya.github.io; 0; Top/Health/Religion_and_Spirituality/Alternative/Society
antong8h.beget.tech; 0; 
vsib.ru; 10; 
dispetcher-doma.io.ua; 0; Regional/Business_Services/Top/School_Time/Business/Europe/Kids_and_Teens
rotang.md; 0; Сантехника/Дом/Стройматериалы/Квартира и дача
xn-----ilcgekdbheedzjhng5beks5r.xn--p1ai; 0; Дом/Покупки/Одежда, обувь, аксессуары
ayweb.ru; 0; 
linkgroh.net; 0; 
israelteencenter.com; 0; Computers/Top/Programming
hotel.bspu.by; 0; Гостиницы/Летний активный отдых/Туризм/Отдых/Санатории и пансионаты/Где развлечься
escortvipboy.ru; 0; Дом/Знакомства/Брачные агентства/Развлечения/Семья
socol.com.ua; 0; СМИ/Работа/Радио/Все для офиса/Работа для студентов/Бизнес
tvoiprostor.code-production.uk; 0; Отдых/Где развлечься/Высшее образование/Дом/Покупки/Негосударственные вузы/Универсальное/Учёба/Скидки, дисконтные системы
tvoiprostor.local; 0; Video_Games/Top/Games/Computers/Emulators/Programming
www.arabelite-travel.com; 0; Antiques_and_Collectibles/Shopping/Top/Regional/Africa/Government/Society
web-dizain.vipdohod.info; 0; Hi-Tech/Интернет/Создание сайтов
www.not-it.de; 0; 
polarhouse.com.ua; 10; Дом/Строительство/Стройматериалы/Бизнес/Квартира и дача
myshop-ez76.myinsales.ru; 0; Зимние виды спорта/Спорт/Горные лыжи, сноуборд/Экстремальный спорт
vdele.by; 0; 
gardash-remont.com.ua; 0; Software/Computers/Top/Hardware/Programming
elitkala.com; 0; 
imx.kz; 0; Автолюбители/Американские марки/Тюнинг/Установочные центры/Авто/Техническое обслуживание
www.flexmass.ru; 50; Дом/Универсальное/Рецепты/Кулинария
s.yokoart.com.ua; 0; Software/Computers/Top/Hardware/Programming
ahmetovik.com; 0; 
amrongroup.ru; 0; Software/Computers/Top/Hardware/Programming
alekssl.ru; 0; Работа/Интернет/Работа для студентов/Hi-Tech/Создание сайтов
xn----7sboahbfhwvf4p7a.com; 0; Ландшафтный дизайн/Все для офиса/Бизнес/Квартира и дача/Дом/Бытовые услуги/Покупки/Уборка офиса
bektashkala.com; 0; 
89.imbirchik.store; 0; Дом/Реклама/Производство и поставки/Бизнес/Семья
www.flowerbox13.ru; 0; Дом/Продажа предметов искусства/Доставка цветов/Изобразительные искусства/Все для праздника/Культура
medprofile.life; 0; Сети и связь/Прочее/Устройство сетей/Hi-Tech
breakingbad.biz; 0; Операционные системы/Прочее/Hi-Tech/Интерфейс/Программы
asterias-travel.ru; 0; Сантехника/Дом/Покупки/Мебель и интерьер/Квартира и дача
kind.0811.ru; 0; Software/Computers/Top/Hardware/Programming
keboca.local; 0; Video_Games/Top/Games/Computers/Emulators/Programming
semalt.insaneonedev.com; 0; Computers/Top/Programming
tservice23.ru; 10; Мобильная связь/Компьютеры/Hi-Tech/Мониторы/Мобильные телефоны
areta-flowers.ru; 0; Дом/Покупки/Мебель и интерьер/Продажа предметов искусства/Доставка цветов/Изобразительные искусства/Культура/Все для праздника
flowersmafya.ru; 0; Дом/Покупки/Мебель и интерьер/Продажа предметов искусства/Доставка цветов/Изобразительные искусства/Культура/Все для праздника
flowersmafya.ru; 0; Дом/Покупки/Мебель и интерьер/Продажа предметов искусства/Доставка цветов/Изобразительные искусства/Культура/Все для праздника
euronet.pp.ua; 0; 
xn--247-mddetl2cv.xn--j1amh; 0; Auctions/Shopping/Top/Hospitality/Business/Consumer_Goods_and_Services
samarkandcity.uz; 0; Internet/Shopping/Top/Adult/Computers
www.scaligen.com; 0; Internet/Graphics/Antiques_and_Collectibles/Shopping/Top/Computers
reg.sdelka-online.ru; 0; Автоматизация бизнеса/Юридические услуги/Бизнес/Деловые услуги
spb1.hosting.reg.ru; 0; Software/Computers/Top/Hardware/Programming
spb1.hosting.reg.ru; 0; Software/Computers/Top/Hardware/Programming
oem-soft.biz; 0; Юмор/Hi-Tech/Интерфейс/Видеомонтаж/Развлечения
oem-soft.biz; 0; Юмор/Hi-Tech/Интерфейс/Видеомонтаж/Развлечения
pay.jay2.ru; 0; 
w-servis.ru; 10; Дом/Спорт/Покупки/Прочее/Спортивные товары/Бытовая техника
helpalt.ru; 0; Top/Arts/Online_Writing/Comics/Crafts
fateks.ru; 0; Дом/Покупки/Родителям/Аудио-, видео- и фототехника/Семья
omni-bar.ru; 0; Top/Arts/Online_Writing/Comics/Crafts
ip-5.ru; 10; Ремонт/Интернет/Сети и связь/Компьютеры/Прочее/Hi-Tech
blank.im; 0; Internet/Marketing_and_Advertising/Top/Health/Business/Kids_and_Teens/Computers
123landingpage.com; 0; Интернет/Прочее/Хостинги/Hi-Tech/Интерфейс/Создание сайтов
cyberspecialist.ru; 0; Спорт/Энциклопедии/Справки/Летние виды спорта
serikkov.github.io; 0; Дом/Строительство/Стройматериалы/Бизнес/Квартира и дача
tunduk-hostel.kg; 0; Internet/Oceania/Sports/Equestrian/Top/Regional/Computers
tvoi-format.ru; 0; Реклама/Все для офиса/Уборка офиса/Бизнес/Рекламные услуги/Выставочные стенды
secondhandmotors.ru; 0; Летние виды спорта/Спорт/Соревнования
b-teh.ru; 20; Строительное оборудование/Строительство/Производство и поставки/Бизнес/Металлургия
muthaliblogs.blogspot.com; 0; 
fargonamoi.uz; 0; Software/Computers/Top/Hardware/Programming
www.timespace.studio; 0; Дом/Строительство/Дизайн интерьера/Архитектурное проектирование/Бизнес/Квартира и дача
tujoke.com; 0; Newspapers/Sports/News/Top/Regional/Asia/Motorsports
2018.lovenjoy.art; 0; Video_Games/Top/Games/Computers/Emulators/Programming
xn--80apbaocmgrt3a6b.xn--p1ai; 0; Реклама/Hi-Tech/Бизнес/Интернет/Реклама в интернете/Рекламные услуги/Создание сайтов
tvoiprostor; 0; Video_Games/Top/Games/Computers/Emulators/Programming
topmaster.md; 0; Дом/Квартира и дача/Стройматериалы
proformat.ru; 10; Дом/Квартира и дача/Стройматериалы
goncharnoedelo.ru; 20; Универсальное/Знакомства/Дом/Учёба/Брачные агентства/Развлечения/Семья
agressor.ua; 0; Спорт/Лошади и конный спорт/Летние виды спорта/Спортклубы
m2in.github.io; 0; Юмор/Рассказы и пародии/Изобразительные искусства/Культура/Развлечения/Виртуальные галереи
nerdherdvalley.net; 0; Antiques_and_Collectibles/Textiles_and_Nonwovens/Top/Business/Death/Shopping/Society
ironstudio.beget.tech; 0; 
i.yokoart.com.ua; 0; Бытовые услуги/Дом/Покупки/Производство и поставки/Бизнес/Предметы потребления
paganmedical.com; 0; Professions/Arts_and_Entertainment/Top/Health/Animal/Business
gadanie-taro.info; 0; Video_Games/Top/Games/Computers/Programming
www.pajoheshi.com; 0; 
agressor.ua; 0; Спорт/Лошади и конный спорт/Летние виды спорта/Спортклубы
arendstvo.ru; 0; Юридические услуги/Финансы/Бизнес/Налоги/Аудит, бухучет/Деловые услуги
newworld.kiev.ua; 0; Дом/Квартира и дача/Строительство/Бизнес/Стройматериалы
macbook-pro-de-albin.local; 0; Top/Computers/Emulators/Programming
xn--80ahe1ace9abi2f.xn--e1adele.xn--p1acf; 0; Family/News_and_Media/Top/Business/Home
saurally.com; 0; Construction_and_Maintenance/Top/Business
www.kadinashop.com; 0; Auctions/Shopping/Top/Clothing/Business/Consumer_Goods_and_Services
www.irannewsha.com; 0; 
42b5710d-6d8c-4568-9e92-b66761bd37ea.htmlcomponentservice.com; 0; 
lp.chatt-bot.ru; 0; 
team3.global; 0; 
videoregister.pixelset.ru; 0; Зимние виды спорта/Спорт/Горные лыжи, сноуборд/Экстремальный спорт
hedgeblock.co; 0; Business_Services/Top/Business/Retail_Trade/Customer_Service
www.autoplastika.ru; 10; Американские автомобили/Продажа автомобилей/Тюнинг/Корейские авто/Авто/Техническое обслуживание
osauda.kz; 0; Адреса и телефоны/СМИ/Прочее/Справки/Поиск людей
www.tgju.org; 0; Американские автомобили/Продажа автомобилей/Тюнинг/Корейские авто/Авто/Техническое обслуживание
xn--b1afbqmw2d.xn--p1ai; 0; Бытовые услуги/Покупки/Дом/Все для офиса/Бытовая техника/Бизнес/Оргтехника
alexrvo.kirovedu.com; 0; 
kanistrabar.online; 0; Дом/Семья
well-gl.ru; 0; Top/Arts/Online_Writing/Comics/Crafts
master.wonderful-meitner-285e5f.netlify.com; 0; 
iphone.ru.com; 0; Зимние виды спорта/Интернет-магазины/Спорт/Запчасти, аксессуары/Авто/Экстремальный спорт
nloyt.com; 0; Ремонт/Интернет/Компьютеры/Доступ в интернет/Hi-Tech
woof-woof.ru; 0; Спорт/Энциклопедии/Справки/Летние виды спорта
bizneskey.beget.tech; 0; Top/Hacking/Computers/Programming
mserega.olexandrivka.info; 0; Литература/Интеллектуальные игры/Европейские авто/Спорт/Продажа автомобилей/Культура/Литературные издания/Авто
cryptoexpert24.ru; 0; 
molokoshops.ru; 0; 
pitgrill.ru; 0; Дом/Покупки/Продукты и напитки
bookthetech.com; 0; Top/Programming/Computers/Emulators/Software
elementdesign.net; 0; Video_Games/Top/Games/Computers/Programming
spf.kz; 0; Отдых/Справки/Афиша/Где развлечься/Дом/Справочники ресторанов и баров/Все для праздника/Организация праздников/Рестораны и бары
bitcoinkz.pro; 0; Video_Games/Top/Games/Computers/Programming
dunic.uz; 0; Все для офиса/Бизнес/Выставочные стенды/Бытовые услуги/Дом/Покупки/Реклама/Уборка офиса
test.dunic.uz; 0; Все для офиса/Производство и поставки/Бизнес/Бытовые услуги/Дом/Покупки/Прочее/Уборка офиса
sifat-2016.tj; 0; Top/Programming/Computers/Emulators/Software
transit.carrd.co; 0; 
al-uskamani.blogspot.com; 0; Непознанное/Ислам/Развлечения/Религия/Язычество/Общество
www.onlinehtmleditor.net; 10; 
gestaodeprojetos.com.br; 0; 
adres.vip; 0; Недвижимость/Недвижимость от застройщиков/Агентства недвижимости/Бизнес/Загородная недвижимость
www.pablojazz.com; 0; 
salamzaban.com; 0; 
itali.shop; 0; Спорт/Энциклопедии/Справки/Летние виды спорта
admapper.ru; 0; Бизнес/Реклама
wilda.me; 0; Data_Formats/Recreation/Top/Travel/Computers/Software
box86.ru; 0; Дом/Универсальное
bestart.uz; 0; Все для офиса/Бизнес/Бытовые услуги/Дом/Покупки/Бытовая техника/Уборка офиса
viraprof.ru; 0; Computers/Top/Programming
bestart.uz; 0; Все для офиса/Бизнес/Бытовые услуги/Дом/Покупки/Бытовая техника/Уборка офиса
ntvplusdv.ru; 0; Hi-Tech/Музыка/Мобильная связь/Телевидение/СМИ/Программы ТВ/Мелодии и логотипы/Культура/Скачать музыку
mersi.file24.ir; 0; 
developing.uz; 0; Oceania/Graphics/Kids_and_Teens/Top/School_Time/Regional/Computers
davayiskay.ru; 0; 
davayiskay.ru; 0; 
www.miguelangelochoa.com; 0; Graphic_Design/Top/Business/Arts/Illustration/Construction_and_Maintenance
one.tvertoyb.beget.tech; 0; Оргтехника/Бизнес/Все для офиса/Развлечения/Эротика/Секс-шопы
www.runhybris.com; 0; Employment/Top/Business/Telecommunications/Transportation_and_Logistics
reactstudio.ru; 10; 
reklama.loc; 0; 
novostroyki.ml; 0; 
xn--80apffgoe0ag.xn--p1ai; 0; 
psppi.ft.ugm.ac.id; 0; 
textile-cart.ru; 0; 
2d5371d9-2398-4927-8df0-b8cd35b1255f.htmlcomponentservice.com; 0; 
freepixel.com.ua; 0; 
www.aquanova.com.ua; 10; 
investoznanie.ru; 0; 
finshkola.club; 0; 
cash-machine.space; 0; 
likbezpro.info; 0; 
masterhub4x4.ru; 0; 
farbadruk.com.ua; 0; 
fb7919f9.bget.ru; 0; 
hottek.ru; 0; 
santalino.ru; 0; 
fdu.uz; 10; 
chemistry.loc; 0; 
reklama.loc; 0; 
xn--c1ablbxj.xn--80aswg; 10; 
sale.xn--80aai4ahh7b.net; 0; 
zabor.i-mart.by; 0; 
htmledit.squarefree.com; 10; 
ant-ferma-ua.ru; 0; 
svetset.ru; 40; 
originalmoney.club; 0; 
portal-vl.ru; 0; 
evakuator99.ru; 0; 
fdu.uz; 10; 
gineya-auto.ru; 0; 
azch.ru; 0; 
cryptomaker.team; 0; 
fdu.uz; 10; 
byrostov.ru; 0; 
cp.pupi-boy.ru; 0; 
gruzchiki-tolyatti.ru; 0; 
project654064.tilda.ws; 0; 
xn----8sbcjugi4axf2a.xn--p1ai; 0; 
elitkala.com; 0; 
victorias-secret-krsk.ru; 0; 
tutbot.ru; 0; 
luxmod.com.ua; 0; 
krcontrol.ru; 0; 
vipp.by; 0; 
www.andishmandgroup.com; 0; 
modnashtora.com; 0; 
www.pohjanmaan.by; 10; 
billiards.davayigrat.ru; 0; 
ivashenko.github.io; 0; 
ledmarket.store; 0; 
force.place; 0; 
granit.gradar.pw; 0; 
syhrob.ru; 0; 
horeca-uzbekistan.uz; 0; 
w0000.ru; 0; 
goodfairy.ru; 0; 
newideastudio.ru; 0; 
batikschool.com; 10; 
coinwars.club; 0; 
www.abba1.org; 0; 
www.stranaplus.ru; 40; 
3dboard.shopclub.in.ua; 0; 
www.jostojoo.co.uk; 0; 
wowshop.org; 0; 
tmd-design.ru; 10; 
premfire.ru; 0; 
sandia.studio; 0; 
turbolearning.co.uk; 0; 
www.kristabikkel.nl; 0; 
deepmine.me; 0; 
bitcoinkz.pro; 0; 
landing-web.by; 0; 
laz.by; 10; 
ga-part.ru; 0; 
nlcrimea.com; 0; 
cabinetix.xyz; 0; 
3mstudio.com.ua; 10; 
ifitcoach.ru; 0; 
stpp.sumy.ua; 20; 
vladbondarenko.me; 0; 
molokovozoff.ru; 0; 
xn----ptbqdceeld.xn--j1amh; 0; 
ecommerce.test.zero11.net; 0; 
gold-driver.pro; 0; 
www.nochemicals.us; 0; 
onlineincomeopps.com; 0; 
automaticearningbiz.ml; 0; 
ultimatebizconnection.ml; 0; 
ultimatebizconnection.ml; 0; 
infomobile24.ru; 0; 
www.timofe.ru; 10; 
easysmoke.store; 0; 
leksay.pro; 0; 
musinbros.ru; 10; 
